repo,pr_id,pr_url,state,created_at,merged_at,closed_at,author,comments,review_comments,commits,additions,deletions,changed_files,title,body_length,has_security_terms,has_financial_terms,pr_commits,pr_lines_added,pr_lines_removed,pr_files_changed,pr_complexity_changes,test_files_changed,config_files_changed,py_files,java_files,js_files,md_files,touches_security,touches_financial,is_risky,risk_reasons,merge_time_hours,created_year,created_month,created_weekday,created_hour,is_weekend,is_business_hours,time_to_close_hours,pr_age_days,total_lines_changed,lines_per_file,net_lines,add_delete_ratio,relative_pr_size,complexity_per_line,total_comments,comments_per_line,comments_per_file,comments_per_commit,has_intense_discussion,title_length,title_word_count,title_has_feature,title_has_fix,title_has_refactor,body_code_ratio,body_size_category,py_files_ratio,java_files_ratio,js_files_ratio,md_files_ratio,file_type_diversity,has_security_files,has_financial_files,test_file_ratio,config_file_ratio,is_focused_pr,risk_score_raw,risk_score_norm,risk_category,risk_reason_count,has_risk_reason_many_files,has_risk_reason_touches_financial,has_risk_reason_touches_security,has_risk_reason_many_comments,has_risk_reason_title_financial,has_risk_reason_title_security,repo_binance/binance-connector-python,repo_ccxt/ccxt,repo_enigmampc/catalyst,repo_freqtrade/freqtrade,repo_quantopian/zipline,repo_stripe/stripe-python,repo_ta4j/ta4j,author_category,author_top_2pd,author_top_Dan-krm,author_top_TheCookieLab,author_top_anniel-stripe,author_top_caoilainnl,author_top_carlosmiei,author_top_dependabot,author_top_francescopeloi,author_top_helenye-stripe,author_top_jar-stripe,author_top_nimo23,author_top_other,author_top_pakrym-stripe,author_top_pcriadoperez,author_top_prathmesh-stripe,author_top_ramya-stripe,author_top_richardm-stripe,author_top_sc0Vu,author_top_stripe-openapi,author_top_ttodua,author_top_xavdid-stripe,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
stripe/stripe-python,1628,https://github.com/stripe/stripe-python/pull/1628,closed,2025-10-02 22:13:12+00:00,,2025-10-02 22:15:24+00:00,helenye-stripe,0,0.0,3,5057,5,29,Merge to beta,428,0,0,3,5057,5,29,0,0,0,29,0,0,0,0,3,1,"touches_financial, many_files",-1.0,2025,10,3,22,0,0,0.03666666666666667,107,5062,174.55172413793105,5052,1011.4,1.091828262623099,0.0,0.0,0.0,0.0,0.0,0,13,3,0,0,0,0.08455156064796523,small,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,low,2,1,1,0,0,0,0,0,0,0,0,0,1,0,helenye-stripe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stripe/stripe-python,1627,https://github.com/stripe/stripe-python/pull/1627,merged,2025-10-02 22:07:33+00:00,2025-10-02 22:12:32+00:00,2025-10-02 22:12:32+00:00,xavdid-stripe,0,0.0,2,3,0,1,Re-add `tests` to our `sdist`,914,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,none,0.0830555555555555,2025,10,3,22,0,0,0.08305555555555555,107,3,3.0,3,3.0,0.0006470732492827533,0.0,0.0,0.0,0.0,0.0,0,29,5,1,0,0,304.6666666666667,medium,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,xavdid-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
stripe/stripe-python,1626,https://github.com/stripe/stripe-python/pull/1626,merged,2025-10-02 21:41:04+00:00,2025-10-02 22:02:33+00:00,2025-10-02 22:02:33+00:00,helenye-stripe,0,0.0,2,3415,5,22,Make nested params classes importable,1011,0,0,2,3415,5,22,0,0,0,22,0,0,0,0,0,0,none,0.3580555555555555,2025,10,3,21,0,0,0.35805555555555557,107,3420,155.45454545454547,3410,683.0,0.7376635041823387,0.0,0.0,0.0,0.0,0.0,0,37,5,0,0,0,0.2956140350877193,large,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,helenye-stripe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stripe/stripe-python,1618,https://github.com/stripe/stripe-python/pull/1618,merged,2025-10-01 16:09:50+00:00,2025-10-02 01:50:00+00:00,2025-10-02 01:50:00+00:00,stripe-openapi,0,0.0,3,2,78,4,Update generated code for private-preview,123,0,0,3,2,78,4,0,0,0,2,0,0,0,0,2,1,touches_financial,9.669444444444444,2025,10,2,16,0,1,9.669444444444444,108,80,20.0,-76,0.02564102564102564,0.01725528664754009,0.0,0.0,0.0,0.0,0.0,0,41,5,0,0,0,1.5375,small,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,low,1,0,1,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stripe/stripe-python,1623,https://github.com/stripe/stripe-python/pull/1623,closed,2025-10-02 01:45:14+00:00,,2025-10-02 01:46:38+00:00,jar-stripe,0,0.0,3,111,57,5,Merge to beta,428,0,0,3,111,57,5,0,0,0,2,0,0,2,0,0,0,none,-1.0,2025,10,3,1,0,0,0.023333333333333334,108,168,33.6,54,1.9473684210526316,0.036236101959834184,0.0,0.0,0.0,0.0,0.0,0,13,3,0,0,0,2.5476190476190474,small,0.5,0.0,0.0,0.5,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,jar-stripe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stripe/stripe-python,1617,https://github.com/stripe/stripe-python/pull/1617,merged,2025-10-01 16:08:55+00:00,2025-10-02 01:46:10+00:00,2025-10-02 01:46:11+00:00,stripe-openapi,0,0.0,5,128,145,13,Update generated code for beta,209,0,0,5,128,145,13,0,0,0,8,0,0,2,0,2,1,touches_financial,9.620833333333334,2025,10,2,16,0,1,9.62111111111111,108,273,21.0,-17,0.8827586206896552,0.05888366568473055,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,0.7655677655677655,small,0.8,0.0,0.0,0.2,2,0,1,0.0,0.0,0,3,2.73,low,1,0,1,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stripe/stripe-python,1621,https://github.com/stripe/stripe-python/pull/1621,merged,2025-10-01 23:29:02+00:00,2025-10-01 23:34:56+00:00,2025-10-01 23:34:56+00:00,jar-stripe,0,0.0,3,111,57,5,Merge to private-preview,507,0,0,3,111,57,5,0,0,0,2,0,0,2,0,0,0,none,0.0983333333333333,2025,10,2,23,0,0,0.09833333333333333,108,168,33.6,54,1.9473684210526316,0.036236101959834184,0.0,0.0,0.0,0.0,0.0,0,24,3,0,0,0,3.017857142857143,medium,0.5,0.0,0.0,0.5,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,jar-stripe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stripe/stripe-python,1620,https://github.com/stripe/stripe-python/pull/1620,merged,2025-10-01 22:07:20+00:00,2025-10-01 22:38:10+00:00,2025-10-01 22:38:10+00:00,jar-stripe,0,0.0,2,107,53,2,Remove manual promotion code test,482,0,0,2,107,53,2,0,0,0,2,0,0,0,0,0,0,none,0.5138888888888888,2025,10,2,22,0,0,0.5138888888888888,108,160,80.0,54,2.018867924528302,0.03451057329508018,0.0,0.0,0.0,0.0,0.0,0,33,5,0,0,0,3.0125,small,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,jar-stripe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stripe/stripe-python,1619,https://github.com/stripe/stripe-python/pull/1619,merged,2025-10-01 19:33:36+00:00,2025-10-01 19:36:58+00:00,2025-10-01 19:36:58+00:00,xavdid-stripe,0,0.0,1,4,4,3,Update param in deprecation docs link,336,0,0,1,4,4,3,0,0,0,0,0,0,0,0,0,0,none,0.0561111111111111,2025,10,2,19,0,0,0.05611111111111111,108,8,2.6666666666666665,0,1.0,0.0017255286647540088,0.0,0.0,0.0,0.0,0.0,0,37,6,0,0,0,42.0,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,xavdid-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
stripe/stripe-python,1615,https://github.com/stripe/stripe-python/pull/1615,merged,2025-10-01 00:02:15+00:00,2025-10-01 00:13:13+00:00,2025-10-01 00:13:13+00:00,xavdid-stripe,0,0.0,3,128,3,3,Xavdid/merge python private preview,439,0,0,3,128,3,3,0,0,0,0,0,0,1,0,0,0,none,0.1827777777777778,2025,10,2,0,0,0,0.1827777777777778,109,131,43.666666666666664,125,42.666666666666664,0.028255531885346893,0.0,0.0,0.0,0.0,0.0,0,35,4,0,0,0,3.351145038167939,small,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,xavdid-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
stripe/stripe-python,1614,https://github.com/stripe/stripe-python/pull/1614,merged,2025-09-30 23:58:41+00:00,2025-10-01 00:12:06+00:00,2025-10-01 00:12:06+00:00,xavdid-stripe,0,0.0,5,161,23,7,Xavdid/merge python beta,439,0,0,5,161,23,7,0,0,0,2,0,0,2,0,0,0,none,0.2236111111111111,2025,9,1,23,0,0,0.22361111111111112,109,184,26.285714285714285,138,7.0,0.0396871592893422,0.0,0.0,0.0,0.0,0.0,0,24,3,0,0,0,2.385869565217391,small,0.5,0.0,0.0,0.5,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,xavdid-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1612,https://github.com/stripe/stripe-python/pull/1612,merged,2025-09-30 22:58:11+00:00,2025-09-30 23:01:38+00:00,2025-09-30 23:01:38+00:00,xavdid-stripe,0,0.0,1,2,2,1,fix publish script,882,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,none,0.0575,2025,9,1,22,0,0,0.0575,109,4,4.0,0,1.0,0.0008627643323770044,0.0,0.0,0.0,0.0,0.0,0,18,3,0,1,0,220.5,medium,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,xavdid-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1604,https://github.com/stripe/stripe-python/pull/1604,merged,2025-09-29 16:16:59+00:00,2025-09-29 18:25:08+00:00,2025-09-29 18:25:08+00:00,prathmesh-stripe,0,3.0,3,25,249,2,Fixed InvoiceLineItem method definition,728,0,0,3,25,249,2,0,0,0,2,0,0,0,0,0,0,none,2.1358333333333333,2025,9,0,16,0,1,2.1358333333333333,110,274,137.0,-224,0.10040160642570281,0.0590993567678248,0.0,3.0,0.010948905109489052,1.5,1.0,0,39,4,0,0,0,2.656934306569343,medium,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,prathmesh-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1538,https://github.com/stripe/stripe-python/pull/1538,merged,2025-07-11 23:39:25+00:00,2025-09-25 01:53:28+00:00,2025-09-25 01:53:28+00:00,xavdid-stripe,1,7.0,21,575,144,18,⚠️ Add strongly typed EventNotifications,2365,0,0,21,575,144,18,0,0,0,16,0,0,0,0,0,0,none,1802.2341666666664,2025,7,4,23,0,0,1802.2341666666666,190,719,39.94444444444444,431,3.9930555555555554,0.15508188874476656,0.0,8.0,0.011126564673157162,0.4444444444444444,0.38095238095238093,0,40,5,1,0,0,3.289290681502086,large,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,xavdid-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
stripe/stripe-python,1602,https://github.com/stripe/stripe-python/pull/1602,merged,2025-09-26 23:10:51+00:00,2025-09-29 17:13:38+00:00,2025-09-29 17:13:38+00:00,xavdid-stripe,0,2.0,2,42,24,16,Move `V2.Event` API resources to `V2.Core.Events`,1173,0,0,2,42,24,16,0,0,0,16,0,0,0,0,0,0,none,66.04638888888888,2025,9,4,23,0,0,66.04638888888888,113,66,4.125,18,1.75,0.014235611484220572,0.0,2.0,0.030303030303030304,0.125,1.0,0,49,6,0,0,0,17.772727272727273,large,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,xavdid-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1589,https://github.com/stripe/stripe-python/pull/1589,merged,2025-09-25 04:47:39+00:00,2025-09-25 16:50:41+00:00,2025-09-25 16:50:41+00:00,xavdid-stripe,0,0.0,5,323,24,9,Add `StripeContext` object,900,0,0,5,323,24,9,0,0,0,9,0,0,0,0,0,0,none,12.050555555555556,2025,9,3,4,0,0,12.050555555555556,115,347,38.55555555555556,299,13.458333333333334,0.07484480583370513,0.0,0.0,0.0,0.0,0.0,0,26,3,1,0,0,2.5936599423631126,medium,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,xavdid-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1565,https://github.com/stripe/stripe-python/pull/1565,merged,2025-09-05 17:47:10+00:00,2025-09-09 00:23:35+00:00,2025-09-09 00:23:35+00:00,xavdid-stripe,0,0.0,5,6,5,2,⚠️ Build SDK w/ V2 OpenAPI spec,1416,0,0,5,6,5,2,0,0,0,2,0,0,0,0,0,0,none,78.60694444444445,2025,9,4,17,0,1,78.60694444444445,134,11,5.5,1,1.2,0.0023726019140367623,0.0,0.0,0.0,0.0,0.0,0,31,7,0,0,0,128.72727272727272,large,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,xavdid-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1569,https://github.com/stripe/stripe-python/pull/1569,merged,2025-09-10 17:42:00+00:00,2025-09-22 14:13:50+00:00,2025-09-22 14:13:51+00:00,prathmesh-stripe,0,0.0,3,14,17,4,Renamed Urllib2Client to UrllibClient,389,0,0,3,14,17,4,0,0,0,3,0,0,1,0,0,0,none,284.5305555555556,2025,9,2,17,0,1,284.5308333333333,129,31,7.75,-3,0.8235294117647058,0.006686423575921784,0.0,0.0,0.0,0.0,0.0,0,37,4,0,0,0,12.548387096774194,small,0.75,0.0,0.0,0.25,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,prathmesh-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1606,https://github.com/stripe/stripe-python/pull/1606,merged,2025-09-29 19:34:11+00:00,2025-09-30 17:27:41+00:00,2025-09-30 17:27:41+00:00,xavdid-stripe,0,2.0,8,18,15,4,⚠️ drop support for Python 3.6 & clarify version policy,1085,0,0,8,18,15,4,0,0,0,1,0,0,1,0,0,0,none,21.891666666666666,2025,9,0,19,0,0,21.891666666666666,110,33,8.25,3,1.2,0.007117805742110286,0.0,2.0,0.06060606060606061,0.5,0.25,0,55,10,0,0,0,32.878787878787875,large,0.5,0.0,0.0,0.5,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,xavdid-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1611,https://github.com/stripe/stripe-python/pull/1611,merged,2025-09-30 20:34:09+00:00,2025-09-30 20:38:32+00:00,2025-09-30 20:38:32+00:00,jar-stripe,0,0.0,3,33,20,6,Merge python-private-preview,502,0,0,3,33,20,6,0,0,0,2,0,0,1,0,0,0,none,0.0730555555555555,2025,9,1,20,0,0,0.07305555555555555,109,53,8.833333333333334,13,1.65,0.01143162740399531,0.0,0.0,0.0,0.0,0.0,0,28,2,0,0,0,9.471698113207546,medium,0.6666666666666666,0.0,0.0,0.3333333333333333,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,jar-stripe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1605,https://github.com/stripe/stripe-python/pull/1605,merged,2025-09-29 18:44:48+00:00,2025-09-29 21:05:09+00:00,2025-09-29 21:05:10+00:00,stripe-openapi,0,0.0,3,1,1,1,Update generated code,116,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,none,2.339166666666667,2025,9,0,18,0,0,2.3394444444444447,110,2,2.0,0,1.0,0.0004313821661885022,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,58.0,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1497,https://github.com/stripe/stripe-python/pull/1497,merged,2025-04-15 14:59:39+00:00,2025-09-30 16:37:43+00:00,2025-09-30 16:37:43+00:00,prathmesh-stripe,2,1.0,6,15,4,3,Include Python 3.13 in CI,168,0,0,6,15,4,3,0,0,0,1,0,0,0,0,0,0,none,4033.634444444445,2025,4,1,14,0,1,4033.6344444444444,277,19,6.333333333333333,11,3.75,0.004098130578790771,0.0,3.0,0.15789473684210525,1.0,0.5,0,25,5,0,0,0,8.842105263157896,small,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,prathmesh-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
stripe/stripe-python,1575,https://github.com/stripe/stripe-python/pull/1575,closed,2025-09-23 01:01:25+00:00,,2025-09-30 14:26:59+00:00,prathmesh-stripe,1,0.0,1,1,1,1,Deprecate and move V1 services living directly under StripeClient,879,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,-1.0,2025,9,1,1,0,0,181.4261111111111,117,2,2.0,0,1.0,0.0004313821661885022,0.0,1.0,0.5,1.0,1.0,0,65,9,0,0,0,439.5,medium,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,prathmesh-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1609,https://github.com/stripe/stripe-python/pull/1609,merged,2025-09-30 01:41:29+00:00,2025-09-30 06:41:53+00:00,2025-09-30 06:41:53+00:00,jar-stripe,0,0.0,10,136354,180435,1568,Merge python-beta,549,0,0,10,136354,180435,1568,0,0,0,27,0,0,1,1,16,1,"touches_security, touches_financial, many_files",5.006666666666667,2025,9,1,1,0,0,5.006666666666667,110,316789,202.03380102040816,-44081,0.7556959569928229,68.32856252234471,0.0,0.0,0.0,0.0,0.0,0,17,2,0,0,0,0.001733014719576753,medium,0.9642857142857143,0.0,0.0,0.03571428571428571,2,1,1,0.0,0.0,0,10,9.09,high,3,1,1,1,0,0,0,0,0,0,0,0,1,0,jar-stripe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1610,https://github.com/stripe/stripe-python/pull/1610,merged,2025-09-30 01:52:17+00:00,2025-09-30 04:09:02+00:00,2025-09-30 04:09:02+00:00,jar-stripe,0,0.0,10,139688,183183,1913,Merge python-private-preview,562,0,0,10,139688,183183,1913,0,0,0,27,0,0,1,1,16,1,"touches_security, touches_financial, many_files",2.279166666666667,2025,9,1,1,0,0,2.279166666666667,110,322871,168.77731312075275,-43495,0.7625598445270576,69.64039568972395,0.0,0.0,0.0,0.0,0.0,0,28,2,0,0,0,0.0017406332560062688,medium,0.9642857142857143,0.0,0.0,0.03571428571428571,2,1,1,0.0,0.0,0,10,9.09,high,3,1,1,1,0,0,0,0,0,0,0,0,1,0,jar-stripe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1596,https://github.com/stripe/stripe-python/pull/1596,merged,2025-09-25 21:09:43+00:00,2025-09-30 00:54:46+00:00,2025-09-30 00:54:46+00:00,helenye-stripe,1,1.0,6,96169,124432,978,⚠️ Unify resource and service method parameters into one class,1068,0,0,6,96169,124432,978,0,0,0,30,0,0,0,2,17,1,"touches_security, touches_financial, many_files",99.75083333333332,2025,9,3,21,0,0,99.75083333333333,114,220601,225.5633946830266,-28263,0.7728638935322104,47.581668621674886,0.0,2.0,9.066142039247329e-06,0.002044989775051125,0.3333333333333333,0,62,10,0,0,0,0.004841319848958073,large,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,10,9.09,high,3,1,1,1,0,0,0,0,0,0,0,0,1,0,helenye-stripe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1607,https://github.com/stripe/stripe-python/pull/1607,merged,2025-09-29 23:02:43+00:00,2025-09-29 23:55:44+00:00,2025-09-29 23:55:44+00:00,stripe-openapi,0,0.0,1,1,111,3,Update generated code,220,0,0,1,1,111,3,0,0,0,0,0,0,0,0,0,0,none,0.8836111111111111,2025,9,0,23,0,0,0.8836111111111111,110,112,37.333333333333336,-110,0.009009009009009009,0.024157401306556123,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,1.9642857142857142,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1586,https://github.com/stripe/stripe-python/pull/1586,closed,2025-09-24 21:21:37+00:00,,2025-09-24 22:29:38+00:00,ramya-stripe,1,0.0,7,2538,1036,94,just merge python-private-preview,121,0,0,7,2538,1036,94,0,0,0,22,0,0,1,1,5,1,"touches_security, touches_financial, many_files",-1.0,2025,9,2,21,0,0,1.1336111111111111,115,3574,38.02127659574468,1502,2.4498069498069497,0.7708799309788534,0.0,1.0,0.0002797985450475658,0.010638297872340425,0.14285714285714285,0,33,3,0,0,0,0.033855623950755455,small,0.9565217391304348,0.0,0.0,0.043478260869565216,2,1,1,0.0,0.0,0,6,5.45,medium,3,1,1,1,0,0,0,0,0,0,0,0,1,0,ramya-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1603,https://github.com/stripe/stripe-python/pull/1603,merged,2025-09-28 22:03:27+00:00,2025-09-29 19:55:10+00:00,2025-09-29 19:55:10+00:00,xavdid-stripe,0,6.0,9,348,4754,224,⚠️ Remove deprecated compatibility exports,2289,0,0,9,348,4754,224,0,0,0,28,0,0,1,1,3,1,"touches_security, touches_financial, many_files",21.861944444444443,2025,9,6,22,1,0,21.861944444444443,111,5102,22.776785714285715,-4406,0.07320151451409339,1.100455905946869,0.0,6.0,0.0011760094080752645,0.026785714285714284,0.6666666666666666,0,42,5,0,0,0,0.44864758918071346,large,0.9655172413793104,0.0,0.0,0.034482758620689655,2,1,1,0.0,0.0,0,8,7.27,high,3,1,1,1,0,0,0,0,0,0,0,0,1,0,xavdid-stripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1600,https://github.com/stripe/stripe-python/pull/1600,merged,2025-09-26 18:32:03+00:00,2025-09-29 18:58:13+00:00,2025-09-29 18:58:13+00:00,stripe-openapi,0,0.0,2,284,30,7,Update generated code for private-preview,12435,0,0,2,284,30,7,0,0,0,6,0,0,0,0,3,1,touches_financial,72.43611111111112,2025,9,4,18,0,0,72.43611111111112,113,314,44.857142857142854,254,9.466666666666667,0.06772700009159485,0.0,0.0,0.0,0.0,0.0,0,41,5,0,0,0,39.60191082802548,large,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,low,1,0,1,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1601,https://github.com/stripe/stripe-python/pull/1601,merged,2025-09-26 18:37:53+00:00,2025-09-29 18:55:22+00:00,2025-09-29 18:55:22+00:00,stripe-openapi,0,0.0,2,283,29,6,Update generated code for beta,5651,0,0,2,283,29,6,0,0,0,6,0,0,0,0,3,1,touches_financial,72.29138888888889,2025,9,4,18,0,0,72.29138888888889,113,312,52.0,254,9.758620689655173,0.06729561792540634,0.0,0.0,0.0,0.0,0.0,0,30,5,0,0,0,18.112179487179485,large,1.0,0.0,0.0,0.0,1,0,1,0.0,0.0,1,3,2.73,low,1,0,1,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stripe/stripe-python,1599,https://github.com/stripe/stripe-python/pull/1599,merged,2025-09-26 18:29:44+00:00,2025-09-29 16:59:28+00:00,2025-09-29 16:59:28+00:00,stripe-openapi,0,0.0,1,11,11,2,Update generated code,105,0,0,1,11,11,2,0,0,0,0,0,0,0,0,0,0,none,70.49555555555555,2025,9,4,18,0,0,70.49555555555555,113,22,11.0,0,1.0,0.004745203828073525,0.0,0.0,0.0,0.0,0.0,0,21,3,0,0,0,4.7727272727272725,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,1,0,stripe-openapi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
