comments,review_comments,commits,additions,deletions,changed_files,body_length,has_security_terms,has_financial_terms,pr_commits,pr_lines_added,pr_lines_removed,pr_files_changed,pr_complexity_changes,test_files_changed,config_files_changed,py_files,java_files,js_files,md_files,touches_security,touches_financial,merge_time_hours,created_year,created_month,created_weekday,created_hour,is_weekend,is_business_hours,time_to_close_hours,pr_age_days,total_lines_changed,lines_per_file,net_lines,add_delete_ratio,relative_pr_size,complexity_per_line,total_comments,comments_per_line,comments_per_file,comments_per_commit,has_intense_discussion,title_length,title_word_count,title_has_feature,title_has_fix,title_has_refactor,body_code_ratio,py_files_ratio,java_files_ratio,js_files_ratio,md_files_ratio,file_type_diversity,has_security_files,has_financial_files,test_file_ratio,config_file_ratio,is_focused_pr,risk_score_raw,risk_score_norm,risk_reason_count,has_risk_reason_many_files,has_risk_reason_touches_financial,has_risk_reason_touches_security,has_risk_reason_many_comments,has_risk_reason_title_financial,has_risk_reason_title_security,repo_binance/binance-connector-python,repo_ccxt/ccxt,repo_enigmampc/catalyst,repo_freqtrade/freqtrade,repo_quantopian/zipline,repo_stripe/stripe-python,repo_ta4j/ta4j,author_top_2pd,author_top_Dan-krm,author_top_TheCookieLab,author_top_anniel-stripe,author_top_caoilainnl,author_top_carlosmiei,author_top_dependabot,author_top_francescopeloi,author_top_helenye-stripe,author_top_jar-stripe,author_top_nimo23,author_top_other,author_top_pakrym-stripe,author_top_pcriadoperez,author_top_prathmesh-stripe,author_top_ramya-stripe,author_top_richardm-stripe,author_top_sc0Vu,author_top_stripe-openapi,author_top_ttodua,author_top_xavdid-stripe,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
0,0.0,1,2,2,1,54,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0.1525,2025,10,2,9,0,1,0.1525,101,4,4.0,0,1.0,0.0033751884891275244,0.0,0.0,0.0,0.0,0.0,0,37,4,0,1,0,13.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,1,4,0,1,54,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0.4677777777777778,2025,10,1,13,0,1,0.4677777777777778,102,4,4.0,4,4.0,0.0033751884891275244,0.0,0.0,0.0,0.0,0.0,0,32,4,0,1,0,13.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,1,2,1,1,54,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,3.515555555555556,2025,10,1,10,0,1,3.5155555555555558,102,3,3.0,1,2.0,0.0025313913668456433,0.0,0.0,0.0,0.0,0.0,0,47,4,0,1,0,18.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,2,1,1,1,634,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,16.289444444444445,2025,10,0,16,0,1,16.289444444444445,103,2,2.0,0,1.0,0.0016875942445637622,0.0,0.0,0.0,0.0,0.0,0,33,4,0,1,0,317.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2.0,4,29,17,2,57,0,1,4,29,17,2,0,0,0,0,0,1,1,0,0,12.484444444444444,2025,10,0,20,0,0,12.484722222222222,103,46,23.0,12,1.7058823529411764,0.03881466762496653,0.0,2.0,0.043478260869565216,1.0,0.5,0,46,7,1,1,0,1.2391304347826086,0.0,0.0,0.5,0.5,2,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,1,12,6,2,346,0,0,1,12,6,2,0,0,0,0,0,0,0,0,0,-1.0,2025,10,0,15,0,1,0.15611111111111112,103,18,9.0,6,2.0,0.01518834820107386,0.0,0.0,0.0,0.0,0.0,0,41,5,0,1,0,19.22222222222222,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0,1,36,2,1,151,0,0,1,36,2,1,0,0,0,0,0,0,0,0,0,3.004166666666667,2025,10,0,12,0,1,3.004166666666667,103,38,38.0,34,18.0,0.03206429064671148,0.0,1.0,0.02631578947368421,1.0,1.0,0,61,7,1,0,0,3.973684210526316,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.0,1,65,57,8,1612,0,0,1,65,57,8,0,0,0,0,0,0,0,0,0,76.07555555555555,2025,10,2,12,0,1,76.07555555555555,108,122,15.25,8,1.1403508771929824,0.10294324891838949,0.0,5.0,0.040983606557377046,0.625,5.0,0,36,5,0,1,0,13.21311475409836,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0.0,2,40,13,1,128,0,1,2,40,13,1,0,0,0,0,0,0,0,0,0,-1.0,2025,9,5,10,1,1,503.28805555555556,126,53,53.0,27,3.076923076923077,0.044721247480939696,0.0,3.0,0.05660377358490566,3.0,1.5,0,43,5,1,0,0,2.4150943396226414,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.0,1,20,3,2,476,0,0,1,20,3,2,0,0,0,0,0,0,0,0,0,0.4391666666666666,2025,10,4,16,0,1,0.43916666666666665,106,23,11.5,17,6.666666666666667,0.019407333812483264,0.0,2.0,0.08695652173913043,1.0,2.0,0,27,3,0,1,0,20.695652173913043,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0,3,122,1,4,315,0,0,3,122,1,4,0,0,0,0,0,1,0,0,0,2.1369444444444445,2025,10,4,14,0,1,2.1369444444444445,106,123,30.75,121,122.0,0.10378704604067138,0.0,1.0,0.008130081300813009,0.25,0.3333333333333333,0,47,7,1,1,0,2.5609756097560976,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0.0,3,74,55,3,37,0,0,3,74,55,3,0,0,0,0,0,2,0,0,0,-1.0,2025,9,5,17,1,1,141.83444444444444,112,129,43.0,19,1.3454545454545455,0.10884982877436265,0.0,3.0,0.023255813953488372,1.0,1.0,0,41,4,0,1,0,0.2868217054263566,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,5,90,68,2,297,0,0,5,90,68,2,0,0,0,0,0,2,0,0,0,-1.0,2025,10,4,14,0,1,0.09777777777777778,106,158,79.0,22,1.3235294117647058,0.1333199453205372,0.0,0.0,0.0,0.0,0.0,0,31,4,0,1,0,1.879746835443038,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,3,582,35,2,52,0,0,3,582,35,2,0,0,0,0,0,2,0,0,0,0.4733333333333333,2025,10,4,11,0,1,0.47333333333333333,106,617,308.5,547,16.62857142857143,0.5206228244479206,0.0,0.0,0.0,0.0,0.0,0,52,7,1,0,0,0.08427876823338736,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,2,3,0,1,222,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,2.4166666666666665,2025,10,4,9,0,1,2.4166666666666665,106,3,3.0,3,3.0,0.0025313913668456433,0.0,0.0,0.0,0.0,0.0,0,64,7,1,0,0,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.0,1,5,0,1,1759,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,-1.0,2025,10,4,6,0,0,3.0658333333333334,106,5,5.0,5,5.0,0.0042189856114094055,0.0,2.0,0.4,2.0,2.0,0,26,4,0,0,0,351.8,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0.0,1,3,10,1,56,0,0,1,3,10,1,0,0,0,0,0,0,0,0,0,209.3136111111111,2025,9,2,18,0,0,209.3136111111111,115,13,13.0,-7,0.3,0.010969362589664454,0.0,4.0,0.3076923076923077,4.0,4.0,0,29,2,0,1,0,4.3076923076923075,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,2,581,28,2,399,0,0,2,581,28,2,0,0,0,0,0,2,0,0,0,-1.0,2025,9,2,9,0,1,218.15527777777777,115,609,304.5,553,20.75,0.5138724474696655,0.0,1.0,0.0016420361247947454,0.5,0.5,0,51,7,1,0,0,0.6551724137931034,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,6,85,68,1,242,0,0,6,85,68,1,0,0,0,0,0,0,0,0,0,193.0938888888889,2025,9,3,9,0,1,193.0938888888889,114,153,153.0,17,1.25,0.1291009597091278,0.0,0.0,0.0,0.0,0.0,0,46,6,1,0,0,1.5816993464052287,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,1,4,1,1,6,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,15.572777777777778,2025,10,3,19,0,0,15.572777777777778,107,5,5.0,3,4.0,0.0042189856114094055,0.0,0.0,0.0,0.0,0.0,0,57,7,0,1,0,1.2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0,2,15,7,2,325,0,0,2,15,7,2,0,0,0,0,0,0,0,0,0,9.358888888888888,2025,10,2,23,0,0,9.358888888888888,108,22,11.0,8,2.142857142857143,0.018563536690201384,0.0,1.0,0.045454545454545456,0.5,0.5,0,38,5,0,0,0,14.772727272727273,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0.0,2,172,15,6,351,0,1,2,172,15,6,0,0,0,0,0,4,0,0,0,146.00694444444446,2025,9,4,11,0,1,146.00694444444446,113,187,31.166666666666668,157,11.466666666666667,0.15779006186671177,0.0,3.0,0.016042780748663103,0.5,1.5,0,54,3,1,0,0,1.8770053475935828,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,1,2,2,1,54,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0.9713888888888887,2025,10,3,8,0,0,0.9713888888888889,107,4,4.0,0,1.0,0.0033751884891275244,0.0,0.0,0.0,0.0,0.0,0,27,3,0,1,0,13.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,1,6,4,1,54,0,0,1,6,4,1,0,0,0,0,0,0,0,0,0,0.0625,2025,10,2,17,0,1,0.0625,108,10,10.0,2,1.5,0.008437971222818811,0.0,0.0,0.0,0.0,0.0,0,44,4,0,1,0,5.4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0.0,6,11,13,2,591,0,0,6,11,13,2,0,0,0,0,0,1,0,0,0,28343.03638888889,2022,7,4,12,0,1,28343.03638888889,1289,24,12.0,-2,0.8461538461538461,0.020251130934765146,0.0,4.0,0.16666666666666666,2.0,0.6666666666666666,0,51,7,0,0,0,24.625,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,2,23,4,1,183,0,0,2,23,4,1,0,0,0,0,0,0,0,0,0,0.1613888888888889,2025,10,2,9,0,1,0.1613888888888889,108,27,27.0,19,5.75,0.022782522301610788,0.0,0.0,0.0,0.0,0.0,0,56,8,1,0,0,6.777777777777778,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.0,1,1,13,1,309,0,0,1,1,13,1,0,0,0,0,0,0,0,0,0,20.564444444444444,2025,8,0,13,0,1,20.564444444444444,152,14,14.0,-12,0.07692307692307693,0.011813159711946335,0.0,5.0,0.35714285714285715,5.0,5.0,0,35,4,0,1,0,22.071428571428573,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.0,1,1,1,1,107,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3.266111111111111,2025,9,1,17,0,1,3.266111111111111,109,2,2.0,0,1.0,0.0016875942445637622,0.0,0.0,0.0,0.0,0.0,0,68,8,0,0,0,53.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,14.0,129,7222,0,9,54,0,0,129,7222,0,9,0,0,0,0,0,4,0,0,0,1457.4755555555555,2025,7,4,21,0,0,1457.4755555555555,183,7222,802.4444444444445,7222,7222.0,6.093902817119745,0.0,16.0,0.002215452783162559,1.7777777777777777,0.12403100775193798,1,27,4,1,0,0,0.007477153143173636,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,1,0.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,4,11,2,2,922,0,1,4,11,2,2,0,0,0,0,0,2,0,0,0,2.154166666666667,2025,9,1,14,0,1,2.154166666666667,109,13,6.5,9,5.5,0.010969362589664454,0.0,0.0,0.0,0.0,0.0,0,23,4,0,1,0,70.92307692307692,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,64,62732,26331,159,26,0,0,64,62732,26331,159,0,0,0,0,0,6,1,0,0,-1.0,2025,9,0,11,0,1,1.9975,110,89063,560.1446540880503,36401,2.3824389502867342,75.15110310179118,0.0,0.0,0.0,0.0,0.0,0,25,4,1,0,0,0.00029192818566632606,0.0,0.0,0.8571428571428571,0.14285714285714285,2,0,0,0.0,0.0,0,4,3.64,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0.0,4,17,7,2,165,0,0,4,17,7,2,0,0,0,0,0,1,0,0,0,134.10555555555555,2025,9,1,19,0,0,134.10555555555555,116,24,12.0,10,2.4285714285714284,0.020251130934765146,0.0,3.0,0.125,1.5,0.75,0,36,6,0,1,0,6.875,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,1,1,1,1,122,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,14.828611111111112,2025,9,4,19,0,0,14.828611111111112,113,2,2.0,0,1.0,0.0016875942445637622,0.0,1.0,0.5,1.0,1.0,0,50,6,0,1,0,61.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,3,243,65,4,54,0,0,3,243,65,4,0,0,0,0,0,1,0,0,0,46.43555555555555,2025,9,5,10,1,1,46.43555555555555,112,308,77.0,178,3.7384615384615385,0.25988951366281937,0.0,0.0,0.0,0.0,0.0,0,45,7,1,1,0,0.17532467532467533,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,1,1,1,1,336,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,36.74722222222222,2025,9,5,20,1,0,36.74722222222222,112,2,2.0,0,1.0,0.0016875942445637622,0.0,0.0,0.0,0.0,0.0,0,33,5,0,1,0,168.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,1,6,3,1,294,0,1,1,6,3,1,0,0,0,0,0,0,0,0,0,36.210277777777776,2025,9,5,20,1,0,36.210277777777776,112,9,9.0,3,2.0,0.00759417410053693,0.0,0.0,0.0,0.0,0.0,0,28,3,0,1,0,32.666666666666664,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,1,103,5,3,90,0,0,1,103,5,3,0,0,0,0,0,0,0,0,0,24.82611111111111,2025,9,6,8,1,0,24.82611111111111,111,108,36.0,98,20.6,0.09113008920644315,0.0,0.0,0.0,0.0,0.0,0,52,6,1,0,0,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,1,0,1,1,79,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.8944444444444445,2025,9,4,7,0,0,0.8944444444444445,113,1,1.0,-1,0.0,0.0008437971222818811,0.0,1.0,1.0,1.0,1.0,0,70,7,0,1,0,79.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,1,5,2,1,54,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,15.561666666666667,2025,9,2,16,0,1,15.561666666666667,115,7,7.0,3,2.5,0.005906579855973168,0.0,1.0,0.14285714285714285,1.0,1.0,0,41,5,0,1,0,7.714285714285714,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,2,35,3,2,54,0,1,2,35,3,2,0,0,0,0,0,1,0,0,0,0.1927777777777777,2025,9,4,9,0,1,0.19277777777777777,113,38,19.0,32,11.666666666666666,0.03206429064671148,0.0,0.0,0.0,0.0,0.0,0,43,5,0,1,0,1.4210526315789473,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,4,3869,509,5,34,0,0,4,3869,509,5,0,0,0,0,0,1,0,0,0,2.203333333333333,2025,9,3,18,0,0,2.203333333333333,114,4378,875.6,3360,7.601178781925344,3.694143801350075,0.0,0.0,0.0,0.0,0.0,0,34,6,0,1,0,0.0077661032434901784,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,0.0,2,2,7631,3,391,0,0,2,2,7631,3,0,0,0,0,0,3,0,0,0,27.594722222222224,2025,9,6,16,1,1,27.594722222222224,118,7633,2544.3333333333335,-7629,0.0002620888481195125,6.440703434377598,0.0,6.0,0.0007860605266605528,2.0,3.0,0,52,8,0,1,0,0.051224944320712694,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0.0,2,9,1,2,94,0,1,2,9,1,2,0,0,0,0,0,1,0,0,0,79.99972222222222,2025,8,5,3,1,0,80.0,169,10,5.0,8,9.0,0.008437971222818811,0.0,4.0,0.4,2.0,2.0,0,49,5,1,0,0,9.4,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.0,1,29,3,1,87,0,0,1,29,3,1,0,0,0,0,0,0,0,0,0,3.997777777777778,2025,9,3,10,0,1,3.997777777777778,114,32,32.0,26,9.666666666666666,0.027001507913020195,0.0,0.0,0.0,0.0,0.0,0,40,5,1,0,0,2.71875,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,1,1,2,1,174,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,37.55583333333333,2025,9,1,19,0,0,37.55583333333333,116,3,3.0,-1,0.5,0.0025313913668456433,0.0,1.0,0.3333333333333333,1.0,1.0,0,27,4,0,1,0,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,1,27,20,2,97,0,1,1,27,20,2,0,0,0,0,0,0,0,0,0,14.504722222222222,2025,9,2,17,0,1,14.504722222222222,115,47,23.5,7,1.35,0.03965846474724841,0.0,0.0,0.0,0.0,0.0,0,40,6,0,1,0,2.0638297872340425,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,55,3,0,3,32,0,0,55,3,0,3,0,0,0,0,0,3,0,0,0,13.356388888888889,2025,9,2,19,0,0,13.356388888888889,115,3,1.0,3,3.0,0.0025313913668456433,0.0,0.0,0.0,0.0,0.0,0,19,3,0,1,0,10.666666666666666,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5.0,55,3,0,3,120,0,0,55,3,0,3,0,0,0,0,0,3,0,0,0,-1.0,2024,3,5,11,1,1,13711.521944444445,686,3,1.0,3,3.0,0.0025313913668456433,0.0,9.0,3.0,3.0,0.16363636363636364,0,40,6,0,0,0,40.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
